食材,风味物质及英文名,风味描述
德国酸菜,​庚酸(heptanoic acid)​​,杏桃味
德国酸菜,​庚酸(heptanoic acid)​​,汗味
德国酸菜,​庚酸(heptanoic acid)​​,油耗味
德国酸菜,​庚酸(heptanoic acid)​​,花香
德国酸菜,​庚酸(heptanoic acid)​​,酸香味
柠檬,​庚酸(heptanoic acid)​​,杏桃味
柠檬,​庚酸(heptanoic acid)​​,汗味
柠檬,​庚酸(heptanoic acid)​​,油耗味
柠檬,​庚酸(heptanoic acid)​​,花香
柠檬,​庚酸(heptanoic acid)​​,酸香味
甘草,​庚酸(heptanoic acid)​​,杏桃味
甘草,​庚酸(heptanoic acid)​​,汗味
甘草,​庚酸(heptanoic acid)​​,油耗味
甘草,​庚酸(heptanoic acid)​​,花香
甘草,​庚酸(heptanoic acid)​​,酸香味
羊肉,​庚酸(heptanoic acid)​​,杏桃味
羊肉,​庚酸(heptanoic acid)​​,汗味
羊肉,​庚酸(heptanoic acid)​​,油耗味
羊肉,​庚酸(heptanoic acid)​​,花香
羊肉,​庚酸(heptanoic acid)​​,酸香味
薄荷,​庚酸(heptanoic acid)​​,杏桃味
薄荷,​庚酸(heptanoic acid)​​,汗味
薄荷,​庚酸(heptanoic acid)​​,油耗味
薄荷,​庚酸(heptanoic acid)​​,花香
薄荷,​庚酸(heptanoic acid)​​,酸香味
接骨木莓,​庚烷(heptane)​,塑料味
接骨木莓,​庚烷(heptane)​,烧火柴味
接骨木莓,​庚烷(heptane)​,花香
栗子,​庚烷(heptane)​,塑料味
栗子,​庚烷(heptane)​,烧火柴味
栗子,​庚烷(heptane)​,花香
波特酒,​庚烷(heptane)​,塑料味
波特酒,​庚烷(heptane)​,烧火柴味
波特酒,​庚烷(heptane)​,花香
百里香,​庚烷(heptane)​,塑料味
百里香,​庚烷(heptane)​,烧火柴味
百里香,​庚烷(heptane)​,花香
茄子,​庚烷(heptane)​,塑料味
茄子,​庚烷(heptane)​,烧火柴味
茄子,​庚烷(heptane)​,花香
酸奶,​庚烷(heptane)​,塑料味
酸奶,​庚烷(heptane)​,烧火柴味
酸奶,​庚烷(heptane)​,花香
朝鲜蓟,​癸醛(decanal)​​,橘皮味
朝鲜蓟,​癸醛(decanal)​​,油煎味
朝鲜蓟,​癸醛(decanal)​​,牛脂味
朝鲜蓟,​癸醛(decanal)​​,穿透感
朝鲜蓟,​癸醛(decanal)​​,花香
木瓜,​癸醛(decanal)​​,橘皮味
木瓜,​癸醛(decanal)​​,油煎味
木瓜,​癸醛(decanal)​​,牛脂味
木瓜,​癸醛(decanal)​​,穿透感
木瓜,​癸醛(decanal)​​,花香
姜,​桧烯(sabinene)​,木质味
姜,​桧烯(sabinene)​,松节油味
姜,​桧烯(sabinene)​,香草植物味
姜,​桧烯(sabinene)​,黑胡椒味
孜然,​桧烯(sabinene)​,木质味
孜然,​桧烯(sabinene)​,松节油味
孜然,​桧烯(sabinene)​,香草植物味
孜然,​桧烯(sabinene)​,黑胡椒味
开心果,​桧烯(sabinene)​,木质味
开心果,​桧烯(sabinene)​,松节油味
开心果,​桧烯(sabinene)​,香草植物味
开心果,​桧烯(sabinene)​,黑胡椒味
甜椒,​桧烯(sabinene)​,木质味
甜椒,​桧烯(sabinene)​,松节油味
甜椒,​桧烯(sabinene)​,香草植物味
甜椒,​桧烯(sabinene)​,黑胡椒味
芹菜,​桧烯(sabinene)​,木质味
芹菜,​桧烯(sabinene)​,松节油味
芹菜,​桧烯(sabinene)​,香草植物味
芹菜,​桧烯(sabinene)​,黑胡椒味
莳萝,​桧烯(sabinene)​,木质味
莳萝,​桧烯(sabinene)​,松节油味
莳萝,​桧烯(sabinene)​,香草植物味
莳萝,​桧烯(sabinene)​,黑胡椒味
仁果类水果,​茴香脑(anethole)​​,洋茴香味
仁果类水果,​茴香脑(anethole)​​,甘草味
仁果类水果,​茴香脑(anethole)​​,甜香
仁果类水果,​茴香脑(anethole)​​,药味
大黄,​茴香脑(anethole)​​,洋茴香味
大黄,​茴香脑(anethole)​​,甘草味
大黄,​茴香脑(anethole)​​,甜香
大黄,​茴香脑(anethole)​​,药味
接骨木莓,​茴香脑(anethole)​​,洋茴香味
接骨木莓,​茴香脑(anethole)​​,甘草味
接骨木莓,​茴香脑(anethole)​​,甜香
接骨木莓,​茴香脑(anethole)​​,药味
柠檬香蜂草,​茴香脑(anethole)​​,洋茴香味
柠檬香蜂草,​茴香脑(anethole)​​,甘草味
柠檬香蜂草,​茴香脑(anethole)​​,甜香
柠檬香蜂草,​茴香脑(anethole)​​,药味
牛膝草,​茴香脑(anethole)​​,洋茴香味
牛膝草,​茴香脑(anethole)​​,甘草味
牛膝草,​茴香脑(anethole)​​,甜香
牛膝草,​茴香脑(anethole)​​,药味
紫苏,​茴香脑(anethole)​​,洋茴香味
紫苏,​茴香脑(anethole)​​,甘草味
紫苏,​茴香脑(anethole)​​,甜香
紫苏,​茴香脑(anethole)​​,药味
罗勒,​茴香脑(anethole)​​,洋茴香味
罗勒,​茴香脑(anethole)​​,甘草味
罗勒,​茴香脑(anethole)​​,甜香
罗勒,​茴香脑(anethole)​​,药味
茴香芹,​茴香脑(anethole)​​,洋茴香味
茴香芹,​茴香脑(anethole)​​,甘草味
茴香芹,​茴香脑(anethole)​​,甜香
茴香芹,​茴香脑(anethole)​​,药味
莳萝,​茴香脑(anethole)​​,洋茴香味
莳萝,​茴香脑(anethole)​​,甘草味
莳萝,​茴香脑(anethole)​​,甜香
莳萝,​茴香脑(anethole)​​,药味
香菜,​茴香脑(anethole)​​,洋茴香味
香菜,​茴香脑(anethole)​​,甘草味
香菜,​茴香脑(anethole)​​,甜香
香菜,​茴香脑(anethole)​​,药味
姜,​己醛(hexanal)​​,未熟香蕉味
姜,​己醛(hexanal)​​,果香
姜,​己醛(hexanal)​​,水果味
姜,​己醛(hexanal)​​,油味
姜,​己醛(hexanal)​​,清新味
姜,​己醛(hexanal)​​,清新感
姜,​己醛(hexanal)​​,生青味
姜,​己醛(hexanal)​​,草味
姜,​己醛(hexanal)​​,辛香味
姜,​己醛(hexanal)​​,香草植物味
小豆蔻,​己醛(hexanal)​​,未熟香蕉味
小豆蔻,​己醛(hexanal)​​,果香
小豆蔻,​己醛(hexanal)​​,水果味
小豆蔻,​己醛(hexanal)​​,油味
小豆蔻,​己醛(hexanal)​​,清新味
小豆蔻,​己醛(hexanal)​​,清新感
小豆蔻,​己醛(hexanal)​​,生青味
小豆蔻,​己醛(hexanal)​​,草味
小豆蔻,​己醛(hexanal)​​,辛香味
小豆蔻,​己醛(hexanal)​​,香草植物味
无花果,​己醛(hexanal)​​,未熟香蕉味
无花果,​己醛(hexanal)​​,果香
无花果,​己醛(hexanal)​​,水果味
无花果,​己醛(hexanal)​​,油味
无花果,​己醛(hexanal)​​,清新味
无花果,​己醛(hexanal)​​,清新感
无花果,​己醛(hexanal)​​,生青味
无花果,​己醛(hexanal)​​,草味
无花果,​己醛(hexanal)​​,辛香味
无花果,​己醛(hexanal)​​,香草植物味
核桃,​己醛(hexanal)​​,未熟香蕉味
核桃,​己醛(hexanal)​​,果香
核桃,​己醛(hexanal)​​,水果味
核桃,​己醛(hexanal)​​,油味
核桃,​己醛(hexanal)​​,清新味
核桃,​己醛(hexanal)​​,清新感
核桃,​己醛(hexanal)​​,生青味
核桃,​己醛(hexanal)​​,草味
核桃,​己醛(hexanal)​​,辛香味
核桃,​己醛(hexanal)​​,香草植物味
椰子,​己醛(hexanal)​​,未熟香蕉味
椰子,​己醛(hexanal)​​,果香
椰子,​己醛(hexanal)​​,水果味
椰子,​己醛(hexanal)​​,油味
椰子,​己醛(hexanal)​​,清新味
椰子,​己醛(hexanal)​​,清新感
椰子,​己醛(hexanal)​​,生青味
椰子,​己醛(hexanal)​​,草味
椰子,​己醛(hexanal)​​,辛香味
椰子,​己醛(hexanal)​​,香草植物味
洋甘菊,​己醛(hexanal)​​,未熟香蕉味
洋甘菊,​己醛(hexanal)​​,果香
洋甘菊,​己醛(hexanal)​​,水果味
洋甘菊,​己醛(hexanal)​​,油味
洋甘菊,​己醛(hexanal)​​,清新味
洋甘菊,​己醛(hexanal)​​,清新感
洋甘菊,​己醛(hexanal)​​,生青味
洋甘菊,​己醛(hexanal)​​,草味
洋甘菊,​己醛(hexanal)​​,辛香味
洋甘菊,​己醛(hexanal)​​,香草植物味
淡菜,​己醛(hexanal)​​,未熟香蕉味
淡菜,​己醛(hexanal)​​,果香
淡菜,​己醛(hexanal)​​,水果味
淡菜,​己醛(hexanal)​​,油味
淡菜,​己醛(hexanal)​​,清新味
淡菜,​己醛(hexanal)​​,清新感
淡菜,​己醛(hexanal)​​,生青味
淡菜,​己醛(hexanal)​​,草味
淡菜,​己醛(hexanal)​​,辛香味
淡菜,​己醛(hexanal)​​,香草植物味
牛油果,​己醛(hexanal)​​,未熟香蕉味
牛油果,​己醛(hexanal)​​,果香
牛油果,​己醛(hexanal)​​,水果味
牛油果,​己醛(hexanal)​​,油味
牛油果,​己醛(hexanal)​​,清新味
牛油果,​己醛(hexanal)​​,清新感
牛油果,​己醛(hexanal)​​,生青味
牛油果,​己醛(hexanal)​​,草味
牛油果,​己醛(hexanal)​​,辛香味
牛油果,​己醛(hexanal)​​,香草植物味
牡蛎,​己醛(hexanal)​​,未熟香蕉味
牡蛎,​己醛(hexanal)​​,果香
牡蛎,​己醛(hexanal)​​,水果味
牡蛎,​己醛(hexanal)​​,油味
牡蛎,​己醛(hexanal)​​,清新味
牡蛎,​己醛(hexanal)​​,清新感
牡蛎,​己醛(hexanal)​​,生青味
牡蛎,​己醛(hexanal)​​,草味
牡蛎,​己醛(hexanal)​​,辛香味
牡蛎,​己醛(hexanal)​​,香草植物味
猕猴桃,​己醛(hexanal)​​,未熟香蕉味
猕猴桃,​己醛(hexanal)​​,果香
猕猴桃,​己醛(hexanal)​​,水果味
猕猴桃,​己醛(hexanal)​​,油味
猕猴桃,​己醛(hexanal)​​,清新味
猕猴桃,​己醛(hexanal)​​,清新感
猕猴桃,​己醛(hexanal)​​,生青味
猕猴桃,​己醛(hexanal)​​,草味
猕猴桃,​己醛(hexanal)​​,辛香味
猕猴桃,​己醛(hexanal)​​,香草植物味
猪肉,​己醛(hexanal)​​,未熟香蕉味
猪肉,​己醛(hexanal)​​,果香
猪肉,​己醛(hexanal)​​,水果味
猪肉,​己醛(hexanal)​​,油味
猪肉,​己醛(hexanal)​​,清新味
猪肉,​己醛(hexanal)​​,清新感
猪肉,​己醛(hexanal)​​,生青味
猪肉,​己醛(hexanal)​​,草味
猪肉,​己醛(hexanal)​​,辛香味
猪肉,​己醛(hexanal)​​,香草植物味
甜菜根,​己醛(hexanal)​​,未熟香蕉味
甜菜根,​己醛(hexanal)​​,果香
甜菜根,​己醛(hexanal)​​,水果味
甜菜根,​己醛(hexanal)​​,油味
甜菜根,​己醛(hexanal)​​,清新味
甜菜根,​己醛(hexanal)​​,清新感
甜菜根,​己醛(hexanal)​​,生青味
甜菜根,​己醛(hexanal)​​,草味
甜菜根,​己醛(hexanal)​​,辛香味
甜菜根,​己醛(hexanal)​​,香草植物味
番茄,​己醛(hexanal)​​,未熟香蕉味
番茄,​己醛(hexanal)​​,果香
番茄,​己醛(hexanal)​​,水果味
番茄,​己醛(hexanal)​​,油味
番茄,​己醛(hexanal)​​,清新味
番茄,​己醛(hexanal)​​,清新感
番茄,​己醛(hexanal)​​,生青味
番茄,​己醛(hexanal)​​,草味
番茄,​己醛(hexanal)​​,辛香味
番茄,​己醛(hexanal)​​,香草植物味
百里香,​己醛(hexanal)​​,未熟香蕉味
百里香,​己醛(hexanal)​​,果香
百里香,​己醛(hexanal)​​,水果味
百里香,​己醛(hexanal)​​,油味
百里香,​己醛(hexanal)​​,清新味
百里香,​己醛(hexanal)​​,清新感
百里香,​己醛(hexanal)​​,生青味
百里香,​己醛(hexanal)​​,草味
百里香,​己醛(hexanal)​​,辛香味
百里香,​己醛(hexanal)​​,香草植物味
芝麻,​己醛(hexanal)​​,未熟香蕉味
芝麻,​己醛(hexanal)​​,果香
芝麻,​己醛(hexanal)​​,水果味
芝麻,​己醛(hexanal)​​,油味
芝麻,​己醛(hexanal)​​,清新味
芝麻,​己醛(hexanal)​​,清新感
芝麻,​己醛(hexanal)​​,生青味
芝麻,​己醛(hexanal)​​,草味
芝麻,​己醛(hexanal)​​,辛香味
芝麻,​己醛(hexanal)​​,香草植物味
萝卜,​己醛(hexanal)​​,未熟香蕉味
萝卜,​己醛(hexanal)​​,果香
萝卜,​己醛(hexanal)​​,水果味
萝卜,​己醛(hexanal)​​,油味
萝卜,​己醛(hexanal)​​,清新味
萝卜,​己醛(hexanal)​​,清新感
萝卜,​己醛(hexanal)​​,生青味
萝卜,​己醛(hexanal)​​,草味
萝卜,​己醛(hexanal)​​,辛香味
萝卜,​己醛(hexanal)​​,香草植物味
黄瓜,​己醛(hexanal)​​,未熟香蕉味
黄瓜,​己醛(hexanal)​​,果香
黄瓜,​己醛(hexanal)​​,水果味
黄瓜,​己醛(hexanal)​​,油味
黄瓜,​己醛(hexanal)​​,清新味
黄瓜,​己醛(hexanal)​​,清新感
黄瓜,​己醛(hexanal)​​,生青味
黄瓜,​己醛(hexanal)​​,草味
黄瓜,​己醛(hexanal)​​,辛香味
黄瓜,​己醛(hexanal)​​,香草植物味
咖啡,​己酸(hexanoic acid)​,呛辣味
咖啡,​己酸(hexanoic acid)​,奶酪味
咖啡,​己酸(hexanoic acid)​,山羊味
咖啡,​己酸(hexanoic acid)​,油味
咖啡,​己酸(hexanoic acid)​,甜香
意式玉米粉,​己酸(hexanoic acid)​,呛辣味
意式玉米粉,​己酸(hexanoic acid)​,奶酪味
意式玉米粉,​己酸(hexanoic acid)​,山羊味
意式玉米粉,​己酸(hexanoic acid)​,油味
意式玉米粉,​己酸(hexanoic acid)​,甜香
腰果,​己酸(hexanoic acid)​,呛辣味
腰果,​己酸(hexanoic acid)​,奶酪味
腰果,​己酸(hexanoic acid)​,山羊味
腰果,​己酸(hexanoic acid)​,油味
腰果,​己酸(hexanoic acid)​,甜香
菇类,​己酸(hexanoic acid)​,呛辣味
菇类,​己酸(hexanoic acid)​,奶酪味
菇类,​己酸(hexanoic acid)​,山羊味
菇类,​己酸(hexanoic acid)​,油味
菇类,​己酸(hexanoic acid)​,甜香
蛤蜊,​己酸(hexanoic acid)​,呛辣味
蛤蜊,​己酸(hexanoic acid)​,奶酪味
蛤蜊,​己酸(hexanoic acid)​,山羊味
蛤蜊,​己酸(hexanoic acid)​,油味
蛤蜊,​己酸(hexanoic acid)​,甜香
酸奶,​己酸(hexanoic acid)​,呛辣味
酸奶,​己酸(hexanoic acid)​,奶酪味
酸奶,​己酸(hexanoic acid)​,山羊味
酸奶,​己酸(hexanoic acid)​,油味
酸奶,​己酸(hexanoic acid)​,甜香
接骨木莓,​己酸丁酯(butyl hexanoate)​​,果香
接骨木莓,​己酸丁酯(butyl hexanoate)​​,生青味
接骨木莓,​己酸丁酯(butyl hexanoate)​​,草味
洋李,​己酸丁酯(butyl hexanoate)​​,果香
洋李,​己酸丁酯(butyl hexanoate)​​,生青味
洋李,​己酸丁酯(butyl hexanoate)​​,草味
甜瓜类,​己酸丁酯(butyl hexanoate)​​,果香
甜瓜类,​己酸丁酯(butyl hexanoate)​​,生青味
甜瓜类,​己酸丁酯(butyl hexanoate)​​,草味
百香果,​己酸丁酯(butyl hexanoate)​​,果香
百香果,​己酸丁酯(butyl hexanoate)​​,生青味
百香果,​己酸丁酯(butyl hexanoate)​​,草味
苹果,​己酸丁酯(butyl hexanoate)​​,果香
苹果,​己酸丁酯(butyl hexanoate)​​,生青味
苹果,​己酸丁酯(butyl hexanoate)​​,草味
酸豆,​己酸丁酯(butyl hexanoate)​​,果香
酸豆,​己酸丁酯(butyl hexanoate)​​,生青味
酸豆,​己酸丁酯(butyl hexanoate)​​,草味
丁香,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
丁香,​己酸乙酯(ethyl hexanoate)​​,白兰地味
丁香,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
丁香,​己酸乙酯(ethyl hexanoate)​​,菠萝味
丁香,​己酸乙酯(ethyl hexanoate)​​,过熟果香
丁香,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
榅桲,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
榅桲,​己酸乙酯(ethyl hexanoate)​​,白兰地味
榅桲,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
榅桲,​己酸乙酯(ethyl hexanoate)​​,菠萝味
榅桲,​己酸乙酯(ethyl hexanoate)​​,过熟果香
榅桲,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
玉米,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
玉米,​己酸乙酯(ethyl hexanoate)​​,白兰地味
玉米,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
玉米,​己酸乙酯(ethyl hexanoate)​​,菠萝味
玉米,​己酸乙酯(ethyl hexanoate)​​,过熟果香
玉米,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
番茄,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
番茄,​己酸乙酯(ethyl hexanoate)​​,白兰地味
番茄,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
番茄,​己酸乙酯(ethyl hexanoate)​​,菠萝味
番茄,​己酸乙酯(ethyl hexanoate)​​,过熟果香
番茄,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
百香果,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
百香果,​己酸乙酯(ethyl hexanoate)​​,白兰地味
百香果,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
百香果,​己酸乙酯(ethyl hexanoate)​​,菠萝味
百香果,​己酸乙酯(ethyl hexanoate)​​,过熟果香
百香果,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
苹果,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
苹果,​己酸乙酯(ethyl hexanoate)​​,白兰地味
苹果,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
苹果,​己酸乙酯(ethyl hexanoate)​​,菠萝味
苹果,​己酸乙酯(ethyl hexanoate)​​,过熟果香
苹果,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
草莓,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
草莓,​己酸乙酯(ethyl hexanoate)​​,白兰地味
草莓,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
草莓,​己酸乙酯(ethyl hexanoate)​​,菠萝味
草莓,​己酸乙酯(ethyl hexanoate)​​,过熟果香
草莓,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
菇类,​己酸乙酯(ethyl hexanoate)​​,水果口香糖味
菇类,​己酸乙酯(ethyl hexanoate)​​,白兰地味
菇类,​己酸乙酯(ethyl hexanoate)​​,苹果皮味
菇类,​己酸乙酯(ethyl hexanoate)​​,菠萝味
菇类,​己酸乙酯(ethyl hexanoate)​​,过熟果香
菇类,​己酸乙酯(ethyl hexanoate)​​,过熟水果味
南瓜,​甲苯(toulene)​​,油漆味
南瓜,​甲苯(toulene)​​,溶剂味
南瓜,​甲苯(toulene)​​,胶水味
姜,​甲苯(toulene)​​,油漆味
姜,​甲苯(toulene)​​,溶剂味
姜,​甲苯(toulene)​​,胶水味
朝鲜蓟,​甲苯(toulene)​​,油漆味
朝鲜蓟,​甲苯(toulene)​​,溶剂味
朝鲜蓟,​甲苯(toulene)​​,胶水味
柑橘类,​甲苯(toulene)​​,油漆味
柑橘类,​甲苯(toulene)​​,溶剂味
柑橘类,​甲苯(toulene)​​,胶水味
栉瓜,​甲苯(toulene)​​,油漆味
栉瓜,​甲苯(toulene)​​,溶剂味
栉瓜,​甲苯(toulene)​​,胶水味
榅桲,​甲苯(toulene)​​,油漆味
榅桲,​甲苯(toulene)​​,溶剂味
榅桲,​甲苯(toulene)​​,胶水味
榛果,​甲苯(toulene)​​,油漆味
榛果,​甲苯(toulene)​​,溶剂味
榛果,​甲苯(toulene)​​,胶水味
胭脂树籽,​甲苯(toulene)​​,油漆味
胭脂树籽,​甲苯(toulene)​​,溶剂味
胭脂树籽,​甲苯(toulene)​​,胶水味
